"","PLAY","ACT","SCENE","CHARACTER"
"7115","AYL","1","2","#LORDS.FREDERICK.LeBeau_AYL"
"7116","AYL","1","2","#Celia_AYL"
"7117","AYL","1","2","#LORDS.FREDERICK.LeBeau_AYL"
"7118","AYL","1","2","#Rosalind_AYL"
"7119","AYL","1","2","#Touchstone_AYL"
"7120","AYL","1","2","#Celia_AYL"
"7121","AYL","1","2","#Touchstone_AYL"
"7122","AYL","1","2","#Rosalind_AYL"
"7123","AYL","1","2","#LORDS.FREDERICK.LeBeau_AYL"
"7124","AYL","1","2","#Rosalind_AYL"
"7125","AYL","1","2","#LORDS.FREDERICK.LeBeau_AYL"
"7126","AYL","1","2","#Celia_AYL"
"7127","AYL","1","2","#LORDS.FREDERICK.LeBeau_AYL"
"7128","AYL","1","2","#Celia_AYL"
"7129","AYL","1","2","#LORDS.FREDERICK.LeBeau_AYL"
"7130","AYL","1","2","#Rosalind_AYL"
"7131","AYL","1","2","#LORDS.FREDERICK.LeBeau_AYL"
"7132","AYL","1","2","#Rosalind_AYL"
"7133","AYL","1","2","#Touchstone_AYL"
"7134","AYL","1","2","#LORDS.FREDERICK.LeBeau_AYL"
"7135","AYL","1","2","#Touchstone_AYL"
"7136","AYL","1","2","#Celia_AYL"
"7137","AYL","1","2","#Rosalind_AYL"
"7138","AYL","1","2","#LORDS.FREDERICK.LeBeau_AYL"
"7139","AYL","1","2","#Celia_AYL"
"7140","AYL","1","2","#DukeFrederick_AYL"
"7141","AYL","SD 1","2","#Rosalind_AYL"
"7142","AYL","1","2","#LORDS.FREDERICK.LeBeau_AYL"
"7143","AYL","1","2","#Celia_AYL"
"7144","AYL","1","2","#DukeFrederick_AYL"
"7145","AYL","1","2","#Rosalind_AYL"
"7146","AYL","1","2","#DukeFrederick_AYL"
"7147","AYL","1","2","#Celia_AYL"
"7148","AYL","1","2","#DukeFrederick_AYL"
"7149","AYL","SD 1","2","#LORDS.FREDERICK.LeBeau_AYL"
"7150","AYL","1","2","#Orlando_AYL"
"7151","AYL","1","2","#Rosalind_AYL"
"7152","AYL","1","2","#Orlando_AYL"
"7153","AYL","1","2","#Celia_AYL"
"7154","AYL","1","2","#Rosalind_AYL"
"7155","AYL","1","2","#Orlando_AYL"
"7156","AYL","1","2","#Rosalind_AYL"
"7157","AYL","1","2","#Celia_AYL"
"7158","AYL","1","2","#Rosalind_AYL"
"7159","AYL","1","2","#Celia_AYL"
"7160","AYL","1","2","#Charles_AYL"
"7161","AYL","1","2","#Orlando_AYL"
"7162","AYL","SD 1","2","#DukeFrederick_AYL"
"7163","AYL","1","2","#Charles_AYL"
"7164","AYL","1","2","#Orlando_AYL"
"7165","AYL","1","2","#Rosalind_AYL"
"7166","AYL","1","2","#Celia_AYL"
"7167","AYL","1","2","#Rosalind_AYL"
"7168","AYL","1","2","#Celia_AYL"
"7169","AYL","1","2","#DukeFrederick_AYL"
"7170","AYL","1","2","#Orlando_AYL"
"7171","AYL","1","2","#DukeFrederick_AYL"
"7172","AYL","1","2","#LORDS.FREDERICK.LeBeau_AYL"
"7173","AYL","1","2","#DukeFrederick_AYL"
"7174","AYL","1","2","#Orlando_AYL"
"7175","AYL","1","2","#DukeFrederick_AYL"
"7176","AYL","SD 1","2","#Celia_AYL"
"7177","AYL","1","2","#Orlando_AYL"
"7178","AYL","SD 1","2","#Rosalind_AYL"
"7179","AYL","1","2","#Celia_AYL"
"7180","AYL","SD 1","2","#Rosalind_AYL"
"7181","AYL","1","2","#Celia_AYL"
"7182","AYL","SD 1","2","#Orlando_AYL"
"7183","AYL","SD 1","2","#Rosalind_AYL"
"7184","AYL","1","2","#Celia_AYL"
"7185","AYL","1","2","#Rosalind_AYL"
"7186","AYL","1","2","#Orlando_AYL"
"7187","AYL","1","2","#LORDS.FREDERICK.LeBeau_AYL"
"7188","AYL","1","2","#Orlando_AYL"
"7189","AYL","1","2","#LORDS.FREDERICK.LeBeau_AYL"
"7190","AYL","1","2","#Orlando_AYL"
"7191","AYL","1","3","#Celia_AYL"
"7192","AYL","1","3","#Rosalind_AYL"
"7193","AYL","1","3","#Celia_AYL"
"7194","AYL","1","3","#Rosalind_AYL"
"7195","AYL","1","3","#Celia_AYL"
"7196","AYL","1","3","#Rosalind_AYL"
"7197","AYL","1","3","#Celia_AYL"
"7198","AYL","1","3","#Rosalind_AYL"
"7199","AYL","1","3","#Celia_AYL"
"7200","AYL","1","3","#Rosalind_AYL"
"7201","AYL","1","3","#Celia_AYL"
"7202","AYL","1","3","#Rosalind_AYL"
"7203","AYL","1","3","#Celia_AYL"
"7204","AYL","1","3","#Rosalind_AYL"
"7205","AYL","1","3","#Celia_AYL"
"7206","AYL","1","3","#Rosalind_AYL"
"7207","AYL","1","3","#Celia_AYL"
"7208","AYL","1","3","#Rosalind_AYL"
"7209","AYL","1","3","#Celia_AYL"
"7210","AYL","SD 1","3","#DukeFrederick_AYL"
"7211","AYL","1","3","#Rosalind_AYL"
"7212","AYL","1","3","#DukeFrederick_AYL"
"7213","AYL","1","3","#Rosalind_AYL"
"7214","AYL","1","3","#DukeFrederick_AYL"
"7215","AYL","1","3","#Rosalind_AYL"
"7216","AYL","1","3","#DukeFrederick_AYL"
"7217","AYL","1","3","#Rosalind_AYL"
"7218","AYL","1","3","#Celia_AYL"
"7219","AYL","1","3","#DukeFrederick_AYL"
"7220","AYL","1","3","#Celia_AYL"
"7221","AYL","1","3","#DukeFrederick_AYL"
"7222","AYL","1","3","#Celia_AYL"
"7223","AYL","1","3","#DukeFrederick_AYL"
"7224","AYL","1","3","#Celia_AYL"
"7225","AYL","1","3","#Rosalind_AYL"
"7226","AYL","1","3","#Celia_AYL"
"7227","AYL","1","3","#Rosalind_AYL"
"7228","AYL","1","3","#Celia_AYL"
"7229","AYL","1","3","#Rosalind_AYL"
"7230","AYL","1","3","#Celia_AYL"
"7231","AYL","1","3","#Rosalind_AYL"
"7232","AYL","1","3","#Celia_AYL"
"7233","AYL","1","3","#Rosalind_AYL"
"7234","AYL","1","3","#Celia_AYL"
"7235","AYL","1","3","#Rosalind_AYL"
"7236","AYL","1","3","#Celia_AYL"
"7237","AYL","1","3","#Rosalind_AYL"
"7238","AYL","1","3","#Celia_AYL"
"7239","AYL","2","1","#DukeSenior_AYL"
"7240","AYL","2","1","#LORDS.SENIOR.Amiens_AYL"
"7241","AYL","2","1","#DukeSenior_AYL"
"7242","AYL","2","1","#LORDS.SENIOR.0.1_AYL"
"7243","AYL","2","1","#DukeSenior_AYL"
"7244","AYL","2","1","#LORDS.SENIOR.0.1_AYL"
"7245","AYL","2","1","#DukeSenior_AYL"
"7246","AYL","2","1","#LORDS.SENIOR.0.2_AYL"
"7247","AYL","2","1","#DukeSenior_AYL"
"7248","AYL","2","1","#LORDS.SENIOR.0.1_AYL"
"7249","AYL","2","2","#DukeFrederick_AYL"
"7250","AYL","2","2","#LORDS.FREDERICK.0.1_AYL"
"7251","AYL","2","2","#LORDS.FREDERICK.0.2_AYL"
"7252","AYL","2","2","#DukeFrederick_AYL"
"7253","AYL","2","3","#Orlando_AYL"
"7254","AYL","2","3","#Adam_AYL"
"7255","AYL","2","3","#Orlando_AYL"
"7256","AYL","2","3","#Adam_AYL"
"7257","AYL","2","3","#Orlando_AYL"
"7258","AYL","2","3","#Adam_AYL"
"7259","AYL","2","3","#Orlando_AYL"
"7260","AYL","2","3","#Adam_AYL"
"7261","AYL","2","3","#Orlando_AYL"
"7262","AYL","2","3","#Adam_AYL"
"7263","AYL","2","4","#Rosalind_AYL"
"7264","AYL","2","4","#Touchstone_AYL"
"7265","AYL","2","4","#Rosalind_AYL"
"7266","AYL","2","4","#Celia_AYL"
"7267","AYL","2","4","#Touchstone_AYL"
"7268","AYL","2","4","#Rosalind_AYL"
"7269","AYL","2","4","#Touchstone_AYL"
"7270","AYL","2","4","#Rosalind_AYL"
"7271","AYL","SD 2","4","#Corin_AYL"
"7272","AYL","2","4","#Silvius_AYL"
"7273","AYL","2","4","#Corin_AYL"
"7274","AYL","2","4","#Silvius_AYL"
"7275","AYL","2","4","#Corin_AYL"
"7276","AYL","2","4","#Silvius_AYL"
"7277","AYL","2","4","#Rosalind_AYL"
"7278","AYL","2","4","#Touchstone_AYL"
"7279","AYL","2","4","#Rosalind_AYL"
"7280","AYL","2","4","#Touchstone_AYL"
"7281","AYL","2","4","#Rosalind_AYL"
"7282","AYL","2","4","#Touchstone_AYL"
"7283","AYL","2","4","#Celia_AYL"
"7284","AYL","SD 2","4","#Touchstone_AYL"
"7285","AYL","2","4","#Rosalind_AYL"
"7286","AYL","2","4","#Corin_AYL"
"7287","AYL","2","4","#Touchstone_AYL"
"7288","AYL","2","4","#Corin_AYL"
"7289","AYL","SD 2","4","#Rosalind_AYL"
"7290","AYL","2","4","#Corin_AYL"
"7291","AYL","SD 2","4","#Rosalind_AYL"
"7292","AYL","2","4","#Corin_AYL"
"7293","AYL","SD 2","4","#Rosalind_AYL"
"7294","AYL","2","4","#Corin_AYL"
"7295","AYL","SD 2","4","#Rosalind_AYL"
"7296","AYL","SD 2","4","#Celia_AYL"
"7297","AYL","2","4","#Corin_AYL"
"7298","AYL","SD 2","5","#LORDS.SENIOR.Amiens_AYL"
"7299","AYL","2","5","#Jaques_AYL"
"7300","AYL","2","5","#LORDS.SENIOR.Amiens_AYL"
"7301","AYL","2","5","#Jaques_AYL"
"7302","AYL","2","5","#LORDS.SENIOR.Amiens_AYL"
"7303","AYL","2","5","#Jaques_AYL"
"7304","AYL","2","5","#LORDS.SENIOR.Amiens_AYL"
"7305","AYL","2","5","#Jaques_AYL"
"7306","AYL","2","5","#LORDS.SENIOR.Amiens_AYL"
"7307","AYL","2","5","#Jaques_AYL"
"7308","AYL","2","5","#LORDS.SENIOR.Amiens_AYL"
"7309","AYL","2","5","#Jaques_AYL"
"7310","AYL","SD 2","5","#LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL #Jaques_AYL"
"7311","AYL","2","5","#Jaques_AYL"
"7312","AYL","2","5","#LORDS.SENIOR.Amiens_AYL"
"7313","AYL","2","5","#Jaques_AYL"
"7314","AYL","2","5","#LORDS.SENIOR.Amiens_AYL"
"7315","AYL","2","5","#Jaques_AYL"
"7316","AYL","2","5","#LORDS.SENIOR.Amiens_AYL"
"7317","AYL","2","6","#Adam_AYL"
"7318","AYL","2","6","#Orlando_AYL"
"7319","AYL","2","7","#DukeSenior_AYL"
"7320","AYL","2","7","#LORDS.SENIOR.0.1_AYL"
"7321","AYL","2","7","#DukeSenior_AYL"
"7322","AYL","2","7","#LORDS.SENIOR.0.1_AYL"
"7323","AYL","SD 2","7","#DukeSenior_AYL"
"7324","AYL","2","7","#Jaques_AYL"
"7325","AYL","2","7","#DukeSenior_AYL"
"7326","AYL","2","7","#Jaques_AYL"
"7327","AYL","2","7","#DukeSenior_AYL"
"7328","AYL","2","7","#Jaques_AYL"
"7329","AYL","2","7","#DukeSenior_AYL"
"7330","AYL","2","7","#Jaques_AYL"
"7331","AYL","2","7","#DukeSenior_AYL"
"7332","AYL","2","7","#Jaques_AYL"
"7333","AYL","2","7","#Orlando_AYL"
"7334","AYL","2","7","#Jaques_AYL"
"7335","AYL","2","7","#Orlando_AYL"
"7336","AYL","2","7","#Jaques_AYL"
"7337","AYL","SD 2","7","#DukeSenior_AYL"
"7338","AYL","2","7","#Orlando_AYL"
"7339","AYL","2","7","#Jaques_AYL"
"7340","AYL","SD 2","7","#DukeSenior_AYL"
"7341","AYL","2","7","#Orlando_AYL"
"7342","AYL","2","7","#DukeSenior_AYL"
"7343","AYL","2","7","#Orlando_AYL"
"7344","AYL","2","7","#DukeSenior_AYL"
"7345","AYL","2","7","#Orlando_AYL"
"7346","AYL","2","7","#DukeSenior_AYL"
"7347","AYL","2","7","#Orlando_AYL"
"7348","AYL","2","7","#DukeSenior_AYL"
"7349","AYL","2","7","#Jaques_AYL"
"7350","AYL","2","7","#DukeSenior_AYL"
"7351","AYL","2","7","#Orlando_AYL"
"7352","AYL","2","7","#Adam_AYL"
"7353","AYL","2","7","#DukeSenior_AYL"
"7354","AYL","SD 2","7","#LORDS.SENIOR.Amiens_AYL"
"7355","AYL","SD 2","7","#DukeSenior_AYL"
"7356","AYL","SD 3","1","#DukeFrederick_AYL"
"7357","AYL","3","1","#Oliver_AYL"
"7358","AYL","3","1","#DukeFrederick_AYL"
"7359","AYL",NA,NA,"#Orlando_AYL"
"7360","AYL","3","2","#Corin_AYL"
"7361","AYL","3","2","#Touchstone_AYL"
"7362","AYL","3","2","#Corin_AYL"
"7363","AYL","3","2","#Touchstone_AYL"
"7364","AYL","3","2","#Corin_AYL"
"7365","AYL","3","2","#Touchstone_AYL"
"7366","AYL","3","2","#Corin_AYL"
"7367","AYL","3","2","#Touchstone_AYL"
"7368","AYL","3","2","#Corin_AYL"
"7369","AYL","3","2","#Touchstone_AYL"
"7370","AYL","3","2","#Corin_AYL"
"7371","AYL","3","2","#Touchstone_AYL"
"7372","AYL","3","2","#Corin_AYL"
"7373","AYL","3","2","#Touchstone_AYL"
"7374","AYL","3","2","#Corin_AYL"
"7375","AYL","3","2","#Touchstone_AYL"
"7376","AYL","3","2","#Corin_AYL"
"7377","AYL","3","2","#Touchstone_AYL"
"7378","AYL","3","2","#Corin_AYL"
"7379","AYL","3","2","#Touchstone_AYL"
"7380","AYL","3","2","#Corin_AYL"
"7381","AYL","3","2","#Touchstone_AYL"
"7382","AYL","3","2","#Corin_AYL"
"7383","AYL",NA,NA,"#Rosalind_AYL"
"7384","AYL","3","2","#Touchstone_AYL"
"7385","AYL","SD 3","2","#Rosalind_AYL"
"7386","AYL","3","2","#Touchstone_AYL"
"7387","AYL","SD 3","2","#Rosalind_AYL"
"7388","AYL","3","2","#Touchstone_AYL"
"7389","AYL","SD 3","2","#Rosalind_AYL"
"7390","AYL","3","2","#Touchstone_AYL"
"7391","AYL","SD 3","2","#Rosalind_AYL"
"7392","AYL",NA,NA,"#Celia_AYL"
"7393","AYL","SD 3","2","#Rosalind_AYL"
"7394","AYL","SD 3","2","#Celia_AYL"
"7395","AYL","3","2","#Touchstone_AYL"
"7396","AYL","3","2","#Celia_AYL"
"7397","AYL","3","2","#Rosalind_AYL"
"7398","AYL","3","2","#Celia_AYL"
"7399","AYL","3","2","#Rosalind_AYL"
"7400","AYL","3","2","#Celia_AYL"
"7401","AYL","3","2","#Rosalind_AYL"
"7402","AYL","3","2","#Celia_AYL"
"7403","AYL","3","2","#Rosalind_AYL"
"7404","AYL","3","2","#Celia_AYL"
"7405","AYL","3","2","#Rosalind_AYL"
"7406","AYL","3","2","#Celia_AYL"
"7407","AYL","3","2","#Rosalind_AYL"
"7408","AYL","3","2","#Celia_AYL"
"7409","AYL","3","2","#Rosalind_AYL"
"7410","AYL","3","2","#Celia_AYL"
"7411","AYL","3","2","#Rosalind_AYL"
"7412","AYL","3","2","#Celia_AYL"
"7413","AYL","3","2","#Rosalind_AYL"
"7414","AYL","3","2","#Celia_AYL"
"7415","AYL","3","2","#Rosalind_AYL"
"7416","AYL","3","2","#Celia_AYL"
"7417","AYL","3","2","#Rosalind_AYL"
"7418","AYL","3","2","#Celia_AYL"
"7419","AYL","3","2","#Rosalind_AYL"
"7420","AYL","3","2","#Celia_AYL"
"7421","AYL","3","2","#Rosalind_AYL"
"7422","AYL","3","2","#Celia_AYL"
"7423","AYL","3","2","#Rosalind_AYL"
"7424","AYL","3","2","#Celia_AYL"
"7425","AYL","3","2","#Rosalind_AYL"
"7426","AYL","3","2","#Celia_AYL"
"7427","AYL","3","2","#Rosalind_AYL"
"7428","AYL","3","2","#Celia_AYL"
"7429","AYL","3","2","#Rosalind_AYL"
"7430","AYL","3","2","#Celia_AYL"
"7431","AYL","3","2","#Rosalind_AYL"
"7432","AYL","3","2","#Celia_AYL"
"7433","AYL","3","2","#Rosalind_AYL"
"7434","AYL","3","2","#Celia_AYL"
"7435","AYL","3","2","#Rosalind_AYL"
"7436","AYL","SD 3","2","#Jaques_AYL"
"7437","AYL","3","2","#Orlando_AYL"
"7438","AYL","3","2","#Jaques_AYL"
"7439","AYL","3","2","#Orlando_AYL"
"7440","AYL","3","2","#Jaques_AYL"
"7441","AYL","3","2","#Orlando_AYL"
"7442","AYL","3","2","#Jaques_AYL"
"7443","AYL","3","2","#Orlando_AYL"
"7444","AYL","3","2","#Jaques_AYL"
"7445","AYL","3","2","#Orlando_AYL"
"7446","AYL","3","2","#Jaques_AYL"
"7447","AYL","3","2","#Orlando_AYL"
"7448","AYL","3","2","#Jaques_AYL"
"7449","AYL","3","2","#Orlando_AYL"
"7450","AYL","3","2","#Jaques_AYL"
"7451","AYL","3","2","#Orlando_AYL"
"7452","AYL","3","2","#Jaques_AYL"
"7453","AYL","3","2","#Orlando_AYL"
"7454","AYL","3","2","#Jaques_AYL"
"7455","AYL","3","2","#Orlando_AYL"
"7456","AYL","3","2","#Jaques_AYL"
"7457","AYL","3","2","#Orlando_AYL"
"7458","AYL","3","2","#Jaques_AYL"
"7459","AYL","3","2","#Orlando_AYL"
"7460","AYL","SD 3","2","#Rosalind_AYL"
"7461","AYL","3","2","#Orlando_AYL"
"7462","AYL","SD 3","2","#Rosalind_AYL"
"7463","AYL","3","2","#Orlando_AYL"
"7464","AYL","SD 3","2","#Rosalind_AYL"
"7465","AYL","3","2","#Orlando_AYL"
"7466","AYL","SD 3","2","#Rosalind_AYL"
"7467","AYL","3","2","#Orlando_AYL"
"7468","AYL","SD 3","2","#Rosalind_AYL"
"7469","AYL","3","2","#Orlando_AYL"
"7470","AYL","SD 3","2","#Rosalind_AYL"
"7471","AYL","3","2","#Orlando_AYL"
"7472","AYL","SD 3","2","#Rosalind_AYL"
"7473","AYL","3","2","#Orlando_AYL"
"7474","AYL","SD 3","2","#Rosalind_AYL"
"7475","AYL","3","2","#Orlando_AYL"
"7476","AYL","SD 3","2","#Rosalind_AYL"
"7477","AYL","3","2","#Orlando_AYL"
"7478","AYL","SD 3","2","#Rosalind_AYL"
"7479","AYL","3","2","#Orlando_AYL"
"7480","AYL","SD 3","2","#Rosalind_AYL"
"7481","AYL","3","2","#Orlando_AYL"
"7482","AYL","SD 3","2","#Rosalind_AYL"
"7483","AYL","3","2","#Orlando_AYL"
"7484","AYL","SD 3","2","#Rosalind_AYL"
"7485","AYL","3","2","#Orlando_AYL"
"7486","AYL","SD 3","2","#Rosalind_AYL"
"7487","AYL","3","2","#Orlando_AYL"
"7488","AYL","SD 3","2","#Rosalind_AYL"
"7489","AYL","3","2","#Orlando_AYL"
"7490","AYL","SD 3","2","#Rosalind_AYL"
"7491","AYL","3","2","#Orlando_AYL"
"7492","AYL","SD 3","2","#Rosalind_AYL"
"7493","AYL","3","2","#Orlando_AYL"
"7494","AYL","SD 3","2","#Rosalind_AYL"
"7495","AYL","3","2","#Orlando_AYL"
"7496","AYL","SD 3","2","#Rosalind_AYL"
"7497","AYL","3","2","#Orlando_AYL"
"7498","AYL","SD 3","2","#Rosalind_AYL"
"7499","AYL","3","2","#Orlando_AYL"
"7500","AYL","SD 3","2","#Rosalind_AYL"
"7501","AYL","3","2","#Orlando_AYL"
"7502","AYL","SD 3","2","#Rosalind_AYL"
"7503","AYL","3","3","#Touchstone_AYL"
"7504","AYL","3","3","#Audrey_AYL"
"7505","AYL","3","3","#Touchstone_AYL"
"7506","AYL","SD 3","3","#Jaques_AYL"
"7507","AYL","3","3","#Touchstone_AYL"
"7508","AYL","3","3","#Audrey_AYL"
"7509","AYL","3","3","#Touchstone_AYL"
"7510","AYL","3","3","#Audrey_AYL"
"7511","AYL","3","3","#Touchstone_AYL"
"7512","AYL","3","3","#Audrey_AYL"
"7513","AYL","3","3","#Touchstone_AYL"
"7514","AYL","SD 3","3","#Jaques_AYL"
"7515","AYL","3","3","#Audrey_AYL"
"7516","AYL","3","3","#Touchstone_AYL"
"7517","AYL","3","3","#Audrey_AYL"
"7518","AYL","3","3","#Touchstone_AYL"
"7519","AYL","SD 3","3","#Jaques_AYL"
"7520","AYL","3","3","#Audrey_AYL"
"7521","AYL","3","3","#Touchstone_AYL"
"7522","AYL","3","3","#OliverMartext_AYL"
"7523","AYL","3","3","#Touchstone_AYL"
"7524","AYL","3","3","#OliverMartext_AYL"
"7525","AYL","SD 3","3","#Jaques_AYL"
"7526","AYL","3","3","#Touchstone_AYL"
"7527","AYL","3","3","#Jaques_AYL"
"7528","AYL","3","3","#Touchstone_AYL"
"7529","AYL","3","3","#Jaques_AYL"
"7530","AYL","3","3","#Touchstone_AYL"
"7531","AYL","3","3","#Jaques_AYL"
"7532","AYL","3","3","#Touchstone_AYL"
"7533","AYL","3","3","#OliverMartext_AYL"
"7534","AYL","3","4","#Rosalind_AYL"
"7535","AYL","3","4","#Celia_AYL"
"7536","AYL","3","4","#Rosalind_AYL"
"7537","AYL","3","4","#Celia_AYL"
"7538","AYL","3","4","#Rosalind_AYL"
"7539","AYL","3","4","#Celia_AYL"
"7540","AYL","3","4","#Rosalind_AYL"
"7541","AYL","3","4","#Celia_AYL"
"7542","AYL","3","4","#Rosalind_AYL"
"7543","AYL","3","4","#Celia_AYL"
"7544","AYL","3","4","#Rosalind_AYL"
"7545","AYL","3","4","#Celia_AYL"
"7546","AYL","3","4","#Rosalind_AYL"
"7547","AYL","3","4","#Celia_AYL"
"7548","AYL","3","4","#Rosalind_AYL"
"7549","AYL","3","4","#Celia_AYL"
"7550","AYL","3","4","#Rosalind_AYL"
"7551","AYL","3","4","#Celia_AYL"
"7552","AYL","3","4","#Rosalind_AYL"
"7553","AYL","3","4","#Celia_AYL"
"7554","AYL","3","4","#Corin_AYL"
"7555","AYL","SD 3","4","#Celia_AYL"
"7556","AYL","3","4","#Corin_AYL"
"7557","AYL","SD 3","4","#Rosalind_AYL"
"7558","AYL","3","5","#Silvius_AYL"
"7559","AYL","3","5","#Phoebe_AYL"
"7560","AYL","3","5","#Silvius_AYL"
"7561","AYL","3","5","#Phoebe_AYL"
"7562","AYL",NA,NA,"#Rosalind_AYL"
"7563","AYL","3","5","#Phoebe_AYL"
"7564","AYL","SD 3","5","#Rosalind_AYL"
"7565","AYL","3","5","#Phoebe_AYL"
"7566","AYL","SD 3","5","#Rosalind_AYL"
"7567","AYL","SD 3","5","#Phoebe_AYL"
"7568","AYL","3","5","#Silvius_AYL"
"7569","AYL","3","5","#Phoebe_AYL"
"7570","AYL","3","5","#Silvius_AYL"
"7571","AYL","3","5","#Phoebe_AYL"
"7572","AYL","3","5","#Silvius_AYL"
"7573","AYL","3","5","#Phoebe_AYL"
"7574","AYL","3","5","#Silvius_AYL"
"7575","AYL","3","5","#Phoebe_AYL"
"7576","AYL","3","5","#Silvius_AYL"
"7577","AYL","3","5","#Phoebe_AYL"
"7578","AYL","3","5","#Silvius_AYL"
"7579","AYL","3","5","#Phoebe_AYL"
"7580","AYL","3","5","#Silvius_AYL"
"7581","AYL","3","5","#Phoebe_AYL"
"7582","AYL","4","1","#Jaques_AYL"
"7583","AYL","SD 4","1","#Rosalind_AYL"
"7584","AYL","4","1","#Jaques_AYL"
"7585","AYL","SD 4","1","#Rosalind_AYL"
"7586","AYL","4","1","#Jaques_AYL"
"7587","AYL","SD 4","1","#Rosalind_AYL"
"7588","AYL","4","1","#Jaques_AYL"
"7589","AYL","SD 4","1","#Rosalind_AYL"
"7590","AYL","4","1","#Jaques_AYL"
"7591","AYL","SD 4","1","#Rosalind_AYL"
"7592","AYL","4","1","#Orlando_AYL"
"7593","AYL","4","1","#Jaques_AYL"
"7594","AYL","SD 4","1","#Rosalind_AYL"
"7595","AYL","4","1","#Orlando_AYL"
"7596","AYL","SD 4","1","#Rosalind_AYL"
"7597","AYL","4","1","#Orlando_AYL"
"7598","AYL","SD 4","1","#Rosalind_AYL"
"7599","AYL","4","1","#Orlando_AYL"
"7600","AYL","SD 4","1","#Rosalind_AYL"
"7601","AYL","4","1","#Orlando_AYL"
"7602","AYL","SD 4","1","#Rosalind_AYL"
"7603","AYL","4","1","#Orlando_AYL"
"7604","AYL","SD 4","1","#Rosalind_AYL"
"7605","AYL","SD 4","1","#Celia_AYL"
"7606","AYL",NA,NA,"#Rosalind_AYL"
"7607","AYL","4","1","#Orlando_AYL"
"7608","AYL","SD 4","1","#Rosalind_AYL"
"7609","AYL","4","1","#Orlando_AYL"
"7610","AYL","SD 4","1","#Rosalind_AYL"
"7611","AYL","4","1","#Orlando_AYL"
"7612","AYL","SD 4","1","#Rosalind_AYL"
"7613","AYL","4","1","#Orlando_AYL"
"7614","AYL","SD 4","1","#Rosalind_AYL"
"7615","AYL","4","1","#Orlando_AYL"
"7616","AYL","SD 4","1","#Rosalind_AYL"
"7617","AYL","4","1","#Orlando_AYL"
"7618","AYL","SD 4","1","#Rosalind_AYL"
"7619","AYL","4","1","#Orlando_AYL"
"7620","AYL","SD 4","1","#Rosalind_AYL"
"7621","AYL","4","1","#Orlando_AYL"
"7622","AYL","SD 4","1","#Rosalind_AYL"
"7623","AYL","4","1","#Orlando_AYL"
"7624","AYL","SD 4","1","#Rosalind_AYL"
"7625","AYL","4","1","#Orlando_AYL"
"7626","AYL","SD 4","1","#Rosalind_AYL"
"7627","AYL","4","1","#Orlando_AYL"
"7628","AYL","SD 4","1","#Rosalind_AYL"
"7629","AYL","SD 4","1","#Orlando_AYL"
"7630","AYL","SD 4","1","#Celia_AYL"
"7631","AYL","SD 4","1","#Rosalind_AYL"
"7632","AYL","SD 4","1","#Celia_AYL"
"7633","AYL","4","1","#Orlando_AYL"
"7634","AYL","SD 4","1","#Rosalind_AYL"
"7635","AYL","4","1","#Orlando_AYL"
"7636","AYL","SD 4","1","#Rosalind_AYL"
"7637","AYL","4","1","#Orlando_AYL"
"7638","AYL","SD 4","1","#Rosalind_AYL"
"7639","AYL","4","1","#Orlando_AYL"
"7640","AYL","SD 4","1","#Rosalind_AYL"
"7641","AYL","4","1","#Orlando_AYL"
"7642","AYL","SD 4","1","#Rosalind_AYL"
"7643","AYL","4","1","#Orlando_AYL"
"7644","AYL","SD 4","1","#Rosalind_AYL"
"7645","AYL","4","1","#Orlando_AYL"
"7646","AYL","SD 4","1","#Rosalind_AYL"
"7647","AYL","4","1","#Orlando_AYL"
"7648","AYL","SD 4","1","#Rosalind_AYL"
"7649","AYL","4","1","#Orlando_AYL"
"7650","AYL","SD 4","1","#Rosalind_AYL"
"7651","AYL","4","1","#Orlando_AYL"
"7652","AYL","SD 4","1","#Rosalind_AYL"
"7653","AYL","4","1","#Orlando_AYL"
"7654","AYL","SD 4","1","#Rosalind_AYL"
"7655","AYL","4","1","#Orlando_AYL"
"7656","AYL","SD 4","1","#Rosalind_AYL"
"7657","AYL","4","1","#Orlando_AYL"
"7658","AYL","SD 4","1","#Rosalind_AYL"
"7659","AYL","4","1","#Celia_AYL"
"7660","AYL","4","1","#Rosalind_AYL"
"7661","AYL","4","1","#Celia_AYL"
"7662","AYL","4","1","#Rosalind_AYL"
"7663","AYL","4","1","#Celia_AYL"
"7664","AYL","4","2","#Jaques_AYL"
"7665","AYL","4","2","#LORDS.SENIOR.0.1_AYL"
"7666","AYL","SD 4","2","#Jaques_AYL"
"7667","AYL","4","2","#LORDS.SENIOR.0.2_AYL"
"7668","AYL","4","2","#Jaques_AYL"
"7669","AYL","SD 4","2","#LORDS.SENIOR.0.2_AYL"
"7670","AYL",NA,NA,NA
"7671","AYL","4","3","#Rosalind_AYL"
"7672","AYL","4","3","#Celia_AYL"
"7673","AYL","SD 4","3","#Silvius_AYL"
"7674","AYL","SD 4","3","#Rosalind_AYL"
"7675","AYL","4","3","#Silvius_AYL"
"7676","AYL","SD 4","3","#Rosalind_AYL"
"7677","AYL","4","3","#Silvius_AYL"
"7678","AYL","SD 4","3","#Rosalind_AYL"
