"","Play.ID","Character.ID","Name","Gender","Age","Status","Married.in.Beginning","Married.at.End","Married.to","Sibling.to","Servant.to","Offspring.of.Father","Offspring.of.Mother","Dies","Death.Act.Number","Killed.by"
"1091","Cor","#CITIZENS.ROMAN.1_Cor #CITIZENS.ROMAN.2_Cor #CITIZENS.ROMAN.3_Cor #CITIZENS.ROMAN.4_Cor #CITIZENS.ROMAN.5_Cor #CITIZENS.ROMAN.6_Cor #CITIZENS.ROMAN.7_Cor #CITIZENS.ROMAN.8_Cor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092","Cor","#CITIZENS.ROMAN.1_Cor #CITIZENS.ROMAN.2_Cor #CITIZENS.ROMAN.4_Cor #CITIZENS.ROMAN.5_Cor #CITIZENS.ROMAN.6_Cor #CITIZENS.ROMAN.7_Cor #CITIZENS.ROMAN.8_Cor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093","Cor","#CITIZENS.ROMAN.2_Cor",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094","Cor","#CITIZENS.ROMAN.3_Cor",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095","Cor","#CITIZENS.ROMAN.4_Cor",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096","Cor","#CITIZENS.ROMAN.4_Cor #CITIZENS.ROMAN.5_Cor",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097","Cor","#CITIZENS.ROMAN.5_Cor",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098","Cor","#CITIZENS.ROMAN.6_Cor",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099","Cor","#CITIZENS.ROMAN.6_Cor #CITIZENS.ROMAN.7_Cor #CITIZENS.ROMAN.8_Cor",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100","Cor","#CITIZENS.ROMAN.7_Cor",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","Cor","#CITIZENS.VOLSCIAN_Cor",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102","Cor","#CITIZENS.VOLSCIAN_Corrd_Per",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103","Cor","#CONSPIRATORS_Cor",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","Cor","#CONSPIRATORS.0.1_Cor","First Conspirator","M","Adult","Middle Class",NA,NA,NA,NA,"#Aufidius_Cor",NA,NA,NA,NA,NA
"1105","Cor","#CONSPIRATORS.0.2_Cor","Second Conspirator","M","Adult","Middle Class",NA,NA,NA,NA,"#Aufidius_Cor",NA,NA,NA,NA,NA
"1106","Cor","#CONSPIRATORS.0.3_Cor","Third Conspirator","M","Adult","Middle Class",NA,NA,NA,NA,"#Aufidius_Cor",NA,NA,NA,NA,NA
"1107","Cor","#Menenius_Cor #Volumnia_Cor #Virgilia_Cor #Valeria_Cor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108","Cor","#MESSENGERS.TRIBUNES.1_Cor",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109","Cor","#MESSENGERS.TRIBUNES.2_Cor",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110","Cor","#MESSENGERS.X.4_Cor",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111","Cor","#NOBLES.0.1_Cor",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112","Cor","#SENATORS.ROMAN_Cor",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113","Cor","#SENATORS.ROMAN_Cor #TRIBUNES.Sicinius_Cor #TRIBUNES.Brutus_Cor #Menenius_Cor #Cominius_Cor #Lartius_Cor",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114","Cor","#SENATORS.ROMAN.0.1_Cor",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","Cor","#SENATORS.ROMAN.0.2_Cor",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","Cor","#SENATORS.VOLSCIAN_Cor",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","Cor","#SENATORS.VOLSCIAN.0.1_Cor",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118","Cor","#SENATORS.VOLSCIAN.0.2_Cor",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119","Cor","#SERVANTS.1_Cor #SERVANTS.2_Cor",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120","Cor","#SOLDIERS.ROMAN_Cor",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121","Cor","#SOLDIERS.ROMAN_Cor #Lartius_Cor",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122","Cor","#SOLDIERS.ROMAN.0.1_Cor",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123","Cor","#SOLDIERS.ROMAN.0.2_Cor",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124","Cor","#SOLDIERS.ROMAN.0.3_Cor",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125","Cor","#SOLDIERS.VOLSCIAN.0.1_Cor","Volscian Soldier","M","Adult","Servant",NA,NA,NA,NA,"#Aufidius_Cor",NA,NA,NA,NA,NA
"1126","Cor","#TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127","Cor","#Valeria_Cor #Virgilia_Cor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128","Cym","#ATTENDANTS.0.1_Cym",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","Cym","#ATTENDANTS.0.2_Cym",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","Cym","#ATTENDANTS.1_Cym",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","Cym","#ATTENDANTS.2_Cym",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132","Cym","#ATTENDANTS.3_Cym",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133","Cym","#ATTENDANTS.CLOTEN.1_Cym",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134","Cym","#ATTENDANTS.CLOTEN.2_Cym",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135","Cym","#Frenchman_Cym",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","Cym","#GHOSTS.BROTHERS.1_Cym",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137","Cym","#GHOSTS.BROTHERS.1_Cym #GHOSTS.BROTHERS.2_Cym",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138","Cym","#GHOSTS.BROTHERS.2_Cym",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","Cym","#GHOSTS.Father_Cym",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","Cym","#GHOSTS.Father_Cym #GHOSTS.Mother_Cym #GHOSTS.BROTHERS.1_Cym #GHOSTS.BROTHERS.2_Cym",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","Cym","#GHOSTS.Mother_Cym",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142","Cym","#Guiderius_Cym #Arviragus_Cym",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143","Cym","#JAILERS.1_Cym",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","Cym","#JAILERS.2_Cym",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145","Cym","#LADIES.IMOGEN_Cym",NA,"F",NA,"Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146","Cym","#LADIES.QUEEN_Cym",NA,"F",NA,"Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147","Cym","#LADIES.QUEEN.0.1_Cym",NA,"F",NA,"Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148","Cym","#MESSENGERS.1_Cym",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149","Cym","#MESSENGERS.2_Cym",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150","Cym","#MUSICIANS_Cym",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1151","Cym","#SENATORS.1_Cym",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152","Cym","#SENATORS.2_Cym",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153","Cym","#SOLDIERS.BRITON.0.1_Cym",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154","Cym","#SOLDIERS.BRITON.0.2_Cym",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155","Cym","#SOLDIERS.ROMAN.0.1_Cym",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156","Cym","#TRIBUNES.0.1_Cym",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157","Err","#Courtesan_Err",NA,"F","Young Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1158","Err","#Merchant1_Err",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159","Err","#Merchant2_Err",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160","Err","#Messenger_Err",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161","Err","#OFFICERS.Jailer_Err",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162","Err","#OFFICERS.X_Err",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163","Err","#Pinch_Err",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164","H5","#AMBASSADORS.0.1_H5",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1165","H5","#ATTENDANTS.ENGLISH_H5",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166","H5","#Boy_H5","Boy","M",NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167","H5","#Chorus_H5","Chorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168","H5","#Erpingham_H5",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169","H5","#Fluellen_H5","Fluellen","M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170","H5","#Gloucester_2H4","Gloucester","M","Adult","Nobility",NA,NA,NA,"#HenryV_H5",NA,NA,NA,NA,NA,NA
"1171","H5","#Gower_H5","Gower","M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172","H5","#Grandpre_H5","Grandpre","M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173","H5","#Grey_H5 #Scroop_H5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174","H5","#HenryV_H5 #Westmoreland_1H4 #Exeter_H5 #KingOfFrance_H5 #Burgundy_H5 #Katherine_H5 #Alice_H5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175","H5","#HERALDS.1_H5",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176","H5","#Katherine_H5","Katherine","F","Adult","Royalty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177","H5","#MacMorris_H5","Mac Morris","M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178","H5","#MESSENGERS.X.1_H5",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179","H5","#MESSENGERS.X.2_H5",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","H5","#MESSENGERS.X.3_H5",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","H8","#Chancellor_H8 #Suffolk_H8 #Norfolk_H8 #Surrey_H8 #Chamberlain_H8 #Gardiner_H8 #Cromwell_H8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182","H8","#Epilogue_H8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","H8","#GENTLEMEN.1_H8",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184","H8","#GENTLEMEN.1_H8 #GENTLEMEN.2_H8",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185","H8","#GENTLEMEN.1_H8 #GENTLEMEN2_H8",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","H8","#GENTLEMEN.2_H8",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","H8","#GENTLEMEN.3_H8",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188","H8","#GENTLEMEN.X_H8",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189","H8","#LADIES.KATHERINE.0.1_H8",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190","H8","#Prologue_H8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191","H8","#SECRETARIES.0.1_H8",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192","H8","#SERVANTS.LARDER.1_H8",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193","H8","#SERVANTS.PORTER.1_H8",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","H8","#SERVANTS.X.1_H8",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","Ham","#AMBASSADORS_Ham",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","Ham","#ATTENDANTS_Ham",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","Ham","#ATTENDANTS.0.1_Ham",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198","Ham","#ATTENDANTS.1_Ham",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199","Ham","#ATTENDANTS.2_Ham",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200","Ham","#ATTENDANTS.GUARDS_Ham",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201","Ham","#Barnardo_Ham #Marcellus_Ham",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202","Ham","#Cornelius_Ham #Voltemand_Ham",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203","Ham","#FOLLOWERS.LAERTES_Ham",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204","Ham","#Gravedigger_Ham",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205","Ham","#GravediggersCompanion_Ham",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206","Ham","#Horatio_Ham #Marcellus_Ham",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207","Ham","#Horatio_Ham #Marcellus_Ham #Barnardo_Ham",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208","Ham","#MESSENGERS.1_Ham",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209","Ham","#MESSENGERS.2_Ham",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210","Ham","#PLAYERS.0.1_Ham",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211","Ham","#PLAYERS.1_Ham",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212","Ham","#PLAYERS.King_Ham",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213","Ham","#PLAYERS.Lucianus_Ham",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214","Ham","#PLAYERS.Prologue_Ham",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215","Ham","#PLAYERS.Queen_Ham",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216","Ham","#Rosencrantz_Ham #Guildenstern_Ham",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217","Ham","#SAILORS.0.1_Ham",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218","Ham","#SOLDIERS.FORTINBRAS.Captain_Ham",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219","JC","#SOLDIERS.BRUTUS.Titinius_JC #SOLDIERS.BRUTUS.Messala_JC",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220","JC","#SOLDIERS.BRUTUS.Varro_JC #SOLDIERS.BRUTUS.Claudius_JC","Varro","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221","Jn","#CITIZENS.0.1_Jn",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","Jn","#EXECUTIONERS.0.1_Jn",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223","Jn","#HERALDS.ENGLISH_Jn",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","Jn","#HERALDS.FRENCH_Jn",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","Jn","#MESSENGERS.ENGLISH.1_Jn",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226","Jn","#MESSENGERS.FRENCH.1_Jn",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","Jn","#Pembroke_Jn #Bigot_Jn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228","LLL","#Forester_LLL","Forester","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229","LLL","#LORDS.0_LLL",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230","LLL","#Spring_LLL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231","LLL","#Winter_LLL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232","Lr","#Albany_Lr #Cornwall_Lr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233","Lr","#ATTENDANTS.ALBANY_Lr",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234","Lr","#ATTENDANTS.CORDELIA.1_Lr",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235","Lr","#ATTENDANTS.LEAR.0.3_Lr",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236","Lr","#ATTENDANTS.X.1_Lr",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237","Lr","#ATTENDANTS.X.2_Lr",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238","Lr","#ATTENDANTS.X.3_Lr",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239","Lr","#ATTENDANTS.X.4_Lr",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240","Lr","#Doctor_Lr",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241","Lr","#Herald_Lr",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242","Lr","#MESSENGERS.X.1_Lr",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243","Lr","#MESSENGERS.X.2_Lr",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244","Lr","#MESSENGERS.X.3_Lr",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245","Lr","#OldMan_Lr",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246","Lr","#SERVANTS.0.1_Lr",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247","Lr","#SERVANTS.0.2_Lr",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248","Lr","#SERVANTS.0.3_Lr",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1249","Lr","#SOLDIERS.CAPTAINS.1_Lr",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250","Lr","#SOLDIERS.CAPTAINS.2_Lr",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251","Mac","#ATTENDANTS_Mac","Attendants","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252","Mac","#Hecate_Mac","Hecate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253","Mac","#Macbeth_Mac #Lennox_Mac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254","Mac","#Macbeth_Mac #Lennox_Mac #Ross_Mac #Donalbain_Mac #Malcolm_Mac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255","Mac","#Macduff_Mac #Banquo_Mac #Lennox_Mac #Ross_Mac #Donalbain_Mac #Malcolm_Mac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256","Mac","#Macduff_Mac #Siward_Mac #Ross_Mac #ATTENDANTS_Mac #SOLDIERS.MALCOLM_Mac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257","Mac","#MESSENGERS.1_Mac","Messengers","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258","Mac","#MESSENGERS.2_Mac","Messengers","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259","Mac","#MESSENGERS.3_Mac","Messengers","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260","Mac","#MURDERERS.0.1_Mac","Murderers","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261","Mac","#MURDERERS.1_Mac #MURDERERS.2_Mac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262","Mac","#OldMan_Mac","Old Man","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263","Mac","#SERVANTS.X.2_Mac","Servants","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264","Mac","#SERVANTS.X.3_Mac","Servants","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265","Mac","#SERVANTS.X.4_Mac","Servants","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266","Mac","#SOLDIERS.Captain_Mac","Captain","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267","Mac","#SOLDIERS.MALCOLM.0.1_Mac","Soilders","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268","Mac","#SPIRITS.1_Mac","Spirits",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269","Mac","#SPIRITS.2_Mac","Spirits",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270","Mac","#SPIRITS.3_Mac","Spirits",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271","Mac","#WITCHES.1_Mac","Witches","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272","Mac","#WITCHES.1_Mac #WITCHES.2_Mac #WITCHES.3_Mac",NA,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273","Mac","#WITCHES.2_Mac","Witches","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274","Mac","#WITCHES.3_Mac","Witches","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275","MM","#Angelo_MM #Escalus_MM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276","MM","#Bawd_MM","Bawd","F","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277","MM","#Boy_MM","Boy","M",NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278","MM","#Messenger_MM","Messenger","M",NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279","MND","#FAIRIES.TITANIA_MND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
