"","PLAY","ACT","SCENE","SPEAKER"
"14215","2H4",5,5,"Falst."
"14216","2H4",5,5,"Shal."
"14217","2H4",5,5,"Falst."
"14218","2H4",5,5,"Pist."
"14219","2H4",5,5,"Fal."
"14220","2H4",5,5,"Pist."
"14221","2H4",5,5,"Fal."
"14222","2H4",5,5,"Shal."
"14223","2H4",5,5,"Fal."
"14224","2H4",5,5,"Pist."
"14225","2H4",5,5,"Shal."
"14226","2H4",5,5,"Pist."
"14227","2H4",5,5,"Fal."
"14228","2H4",5,5,"Pistol."
"14229","2H4",5,5,"Falst."
"14230","2H4",5,5,"Pist."
"14231","2H4",5,5,"Fal."
"14232","2H4",5,5,"King."
"14233","2H4",5,5,"Ch. Iust."
"14234","2H4",5,5,"Falst."
"14235","2H4",5,5,"King."
"14236","2H4",5,5,"Fal."
"14237","2H4",5,5,"Shal."
"14238","2H4",5,5,"Fal."
"14239","2H4",5,5,"Shal."
"14240","2H4",5,5,"Fal."
"14241","2H4",5,5,"Shall."
"14242","2H4",5,5,"Fal."
"14243","2H4",5,5,"Ch. Iust."
"14244","2H4",5,5,"Fal."
"14245","2H4",5,5,"Ch. Iust."
"14246","2H4",5,5,"Pist."
"14247","2H4",5,5,"Iohn."
"14248","2H4",5,5,"Ch. Iust."
"14249","2H4",5,5,"Iohn."
"14250","2H4",5,5,"Ch. Iust."
"14251","2H4",5,5,"Iohn."
"14252","H5",1,1,"Bish. Cant."
"14253","H5",1,1,"Bish. Ely."
"14254","H5",1,1,"Bish. Cant."
"14255","H5",1,1,"Bish. Ely."
"14256","H5",1,1,"Bish. Cant."
"14257","H5",1,1,"Bish. Ely."
"14258","H5",1,1,"Bish. Cant."
"14259","H5",1,1,"Bish. Ely."
"14260","H5",1,1,"Bish. Cant."
"14261","H5",1,1,"Bish. Ely:"
"14262","H5",1,1,"Bish. Cant."
"14263","H5",1,1,"B. Ely."
"14264","H5",1,1,"B. Cant."
"14265","H5",1,1,"B. Ely."
"14266","H5",1,1,"B. Cant."
"14267","H5",1,1,"B. Ely."
"14268","H5",1,1,"B. Cant."
"14269","H5",1,1,"B. Ely."
"14270","H5",1,1,"B. Cant."
"14271","H5",1,1,"B. Ely."
"14272","H5",1,1,"B. Cant."
"14273","H5",1,1,"B. Ely."
"14274","H5",1,1,"King."
"14275","H5",1,1,"Exeter."
"14276","H5",1,1,"King."
"14277","H5",1,1,"m."
"14278","H5",1,1,"K."
"14279","H5",1,1,"B. Cant."
"14280","H5",1,1,"King."
"14281","H5",1,1,"B. Can."
"14282","H5",1,1,"King."
"14283","H5",1,1,"Bish. Cant."
"14284","H5",1,1,"Bish."
"14285","H5",1,1,"Exe."
"14286","H5",1,1,"West."
"14287","H5",1,1,"Bish. Can."
"14288","H5",1,1,"King."
"14289","H5",1,1,"Bish. Can."
"14290","H5",1,1,"King."
"14291","H5",1,1,"B. Can."
"14292","H5",1,1,"Bish. Ely."
"14293","H5",1,1,"Exet."
"14294","H5",1,1,"Cant."
"14295","H5",1,1,"King."
"14296","H5",1,1,"Amb."
"14297","H5",1,1,"King."
"14298","H5",1,1,"Amb."
"14299","H5",1,1,"King."
"14300","H5",1,1,"Exe."
"14301","H5",1,1,"Kin,"
"14302","H5",1,1,"Exe."
"14303","H5",1,1,"King."
"14304","H5",1,1,NA
"14305","H5",1,1,"Bar."
"14306","H5",1,1,"Nym."
"14307","H5",1,1,"Bar."
"14308","H5",1,1,"Nym."
"14309","H5",1,1,"Bar."
"14310","H5",1,1,"Nym."
"14311","H5",1,1,"Bar."
"14312","H5",1,1,"Nym."
"14313","H5",1,1,"Bar."
"14314","H5",1,1,"Pist."
"14315","H5",1,1,"Host."
"14316","H5",1,1,"Bar."
"14317","H5",1,1,"Nym."
"14318","H5",1,1,"Pist."
"14319","H5",1,1,"Host."
"14320","H5",1,1,"Nym."
"14321","H5",1,1,"Pist."
"14322","H5",1,1,"Nym."
"14323","H5",1,1,"Pist."
"14324","H5",1,1,"Bar."
"14325","H5",1,1,"Pist."
"14326","H5",1,1,"Nym."
"14327","H5",1,1,"Pistoll."
"14328","H5",1,1,"Boy."
"14329","H5",1,1,"Bard."
"14330","H5",1,1,"Host."
"14331","H5",1,1,"Bar."
"14332","H5",1,1,"Pist."
"14333","H5",1,1,"Nym."
"14334","H5",1,1,"Pist."
"14335","H5",1,1,"Nym."
"14336","H5",1,1,"Pist."
"14337","H5",1,1,"Bard."
"14338","H5",1,1,"Pi."
"14339","H5",1,1,"Bar."
"14340","H5",1,1,"Pist."
"14341","H5",1,1,"Nym"
"14342","H5",1,1,"Pist."
"14343","H5",1,1,"Nym."
"14344","H5",1,1,"Host."
"14345","H5",1,1,"Nym."
"14346","H5",1,1,"Pist."
"14347","H5",1,1,"Nym."
"14348","H5",1,1,"Pist."
"14349","H5",1,1,"Bed"
"14350","H5",1,1,"Exe."
"14351","H5",1,1,"West."
"14352","H5",1,1,"Bed."
"14353","H5",1,1,"Exe."
"14354","H5",1,1,"King."
"14355","H5",1,1,"Scro."
"14356","H5",1,1,"King."
"14357","H5",1,1,"Cam."
"14358","H5",1,1,"Kni."
"14359","H5",1,1,"King."
"14360","H5",1,1,"Scro."
"14361","H5",1,1,"King."
"14362","H5",1,1,"Scro."
"14363","H5",1,1,"King."
"14364","H5",1,1,"Cam."
"14365","H5",1,1,"Grey."
"14366","H5",1,1,"King."
"14367","H5",1,1,"Cam."
"14368","H5",1,1,"Scro."
"14369","H5",1,1,"Gray."
"14370","H5",1,1,"King."
"14371","H5",1,1,"Cam."
"14372","H5",1,1,"Gray. Scro."
"14373","H5",1,1,"King."
"14374","H5",1,1,"Exe."
"14375","H5",1,1,"Scro."
"14376","H5",1,1,"Cam."
"14377","H5",1,1,"Gray."
"14378","H5",1,1,"King."
"14379","H5",1,1,"Hostesse."
"14380","H5",1,1,"Pistoll."
"14381","H5",1,1,"Bard."
"14382","H5",1,1,"Hostesse."
"14383","H5",1,1,"Nim."
"14384","H5",1,1,"Hostesse."
"14385","H5",1,1,"Bard."
"14386","H5",1,1,"Hostesse."
"14387","H5",1,1,"Boy."
"14388","H5",1,1,"Woman."
"14389","H5",1,1,"Boy."
"14390","H5",1,1,"Hostesse."
"14391","H5",1,1,"Boy."
"14392","H5",1,1,"Bard."
"14393","H5",1,1,"Nim."
"14394","H5",1,1,"Pist."
"14395","H5",1,1,"Boy."
"14396","H5",1,1,"Pist."
"14397","H5",1,1,"Bard."
"14398","H5",1,1,"Nim."
"14399","H5",1,1,"Pist."
"14400","H5",1,1,"Hostesse."
"14401","H5",1,1,"King."
"14402","H5",1,1,"Dolphin."
"14403","H5",1,1,"Const."
"14404","H5",1,1,"Dolphin."
"14405","H5",1,1,"King."
"14406","H5",1,1,"Mess."
"14407","H5",1,1,"King."
"14408","H5",1,1,"Dolphin."
"14409","H5",1,1,"King."
"14410","H5",1,1,"Exe."
"14411","H5",1,1,"King."
"14412","H5",1,1,"Exe."
"14413","H5",1,1,"King."
"14414","H5",1,1,"Dolph."
"14415","H5",1,1,"Exe."
"14416","H5",1,1,"Dolph."
"14417","H5",1,1,"Exe."
"14418","H5",1,1,"King."
"14419","H5",1,1,"Exe."
"14420","H5",1,1,"King."
"14421","H5",2,1,"King."
"14422","H5",2,1,"Bard."
"14423","H5",2,1,"Nim."
"14424","H5",2,1,"Pist."
"14425","H5",2,1,"Boy."
"14426","H5",2,1,"Pist."
"14427","H5",2,1,"Boy."
"14428","H5",2,1,"Flu."
"14429","H5",2,1,"Pist."
"14430","H5",2,1,"Nim."
"14431","H5",2,1,"Boy."
"14432","H5",2,1,"Gower."
"14433","H5",2,1,"Flu."
"14434","H5",2,1,"Gower."
"14435","H5",2,1,"Welch."
"14436","H5",2,1,"Gower."
"14437","H5",2,1,"Welch."
"14438","H5",2,1,"Gower."
"14439","H5",2,1,"Welch."
"14440","H5",2,1,"Scot."
"14441","H5",2,1,"Welch."
"14442","H5",2,1,"Gower."
"14443","H5",2,1,"Irish."
"14444","H5",2,1,"Welch."
"14445","H5",2,1,"Scot."
"14446","H5",2,1,"Irish."
"14447","H5",2,1,"Scot."
"14448","H5",2,1,"Welch."
"14449","H5",2,1,"Irish."
"14450","H5",2,1,"Welch."
"14451","H5",2,1,"Irish."
"14452","H5",2,1,"Gower."
"14453","H5",2,1,"Scot."
"14454","H5",2,1,"Gower."
"14455","H5",2,1,"Welch."
"14456","H5",2,1,"King."
"14457","H5",2,1,"Gouer."
"14458","H5",2,1,"King."
"14459","H5",2,1,"Kathe."
"14460","H5",2,1,"Alice."
"14461","H5",2,1,"Kath."
"14462","H5",2,1,"Alice."
"14463","H5",2,1,"Kath."
"14464","H5",2,1,"Alice."
"14465","H5",2,1,"Kat."
"14466","H5",2,1,"Alice."
"14467","H5",2,1,"Kath."
"14468","H5",2,1,"Alice."
"14469","H5",2,1,"Kath."
"14470","H5",2,1,"Alice."
"14471","H5",2,1,"Kath."
"14472","H5",2,1,"Alice."
"14473","H5",2,1,"Kath."
"14474","H5",2,1,"Alice."
"14475","H5",2,1,"Kath."
"14476","H5",2,1,"Alice."
"14477","H5",2,1,"Kath."
"14478","H5",2,1,"Alice."
"14479","H5",2,1,"Kath."
"14480","H5",2,1,"Alice."
"14481","H5",2,1,"Kath."
"14482","H5",2,1,"Alice."
"14483","H5",2,1,"Kath."
"14484","H5",2,1,"Alice."
"14485","H5",2,1,"Kath."
"14486","H5",2,1,"Alice."
"14487","H5",2,1,"Kath."
"14488","H5",2,1,"Alice."
"14489","H5",2,1,"Kath."
"14490","H5",2,1,"Alice."
"14491","H5",2,1,"Kath."
"14492","H5",2,1,"Alice."
"14493","H5",2,1,"Kath."
"14494","H5",2,1,"Alice."
"14495","H5",2,1,"Kath."
"14496","H5",2,1,"King."
"14497","H5",2,1,"Const."
"14498","H5",2,1,"Dolph."
"14499","H5",2,1,"Brit."
"14500","H5",2,1,"Const."
"14501","H5",2,1,"Dolphin."
"14502","H5",2,1,"Brit."
"14503","H5",2,1,"King."
"14504","H5",2,1,"Const."
"14505","H5",2,1,"King."
"14506","H5",2,1,"Dolph."
"14507","H5",2,1,"King."
"14508","H5",2,1,"Gower."
"14509","H5",2,1,"Flu."
"14510","H5",2,1,"Gower."
"14511","H5",2,1,"Flu."
"14512","H5",2,1,"Gower."
"14513","H5",2,1,"Flu."
"14514","H5",2,1,"Gower."
"14515","H5",2,1,"Flu."
"14516","H5",2,1,"Pist."
"14517","H5",2,1,"Flu."
"14518","H5",2,1,"Pist."
"14519","H5",2,1,"Flu."
"14520","H5",2,1,"Pist."
"14521","H5",2,1,"Flu."
"14522","H5",2,1,"Pist."
"14523","H5",2,1,"Flu."
"14524","H5",2,1,"Pist."
"14525","H5",2,1,"Flu."
"14526","H5",2,1,"Pist."
"14527","H5",2,1,"Flu."
"14528","H5",2,1,"Gower."
"14529","H5",2,1,"Flu."
"14530","H5",2,1,"Gower."
"14531","H5",2,1,"Flu."
"14532","H5",2,1,"Flu."
"14533","H5",2,1,"King."
"14534","H5",2,1,"Flu."
"14535","H5",2,1,"King."
"14536","H5",2,1,"Flu."
"14537","H5",2,1,"King."
"14538","H5",2,1,"Mountioy."
"14539","H5",2,1,"King."
"14540","H5",2,1,"Mountioy."
"14541","H5",2,1,"King."
"14542","H5",2,1,"Mountioy."
"14543","H5",2,1,"King."
"14544","H5",2,1,"Mount."
"14545","H5",2,1,"King."
"14546","H5",2,1,"Mount."
"14547","H5",2,1,"Glouc."
"14548","H5",2,1,"King."
"14549","H5",2,1,"Const."
"14550","H5",2,1,"Orleance."
"14551","H5",2,1,"Const."
"14552","H5",2,1,"Orleance."
"14553","H5",2,1,"Dolph."
"14554","H5",2,1,"Orleance."
"14555","H5",2,1,"Dolph."
"14556","H5",2,1,"Orleance."
"14557","H5",2,1,"Dolph."
"14558","H5",2,1,"Const."
"14559","H5",2,1,"Dolph."
"14560","H5",2,1,"Orleance."
"14561","H5",2,1,"Dolph."
"14562","H5",2,1,"Orleance."
"14563","H5",2,1,"Dolph."
"14564","H5",2,1,"Orleance."
"14565","H5",2,1,"Dolph."
"14566","H5",2,1,"Const."
"14567","H5",2,1,"Dolph."
"14568","H5",2,1,"Const."
"14569","H5",2,1,"Dolph."
"14570","H5",2,1,"Const."
"14571","H5",2,1,"Dolph."
"14572","H5",2,1,"Const."
"14573","H5",2,1,"Dolph."
"14574","H5",2,1,"Const."
"14575","H5",2,1,"Dolph."
"14576","H5",2,1,"Const."
"14577","H5",2,1,"Ramb."
"14578","H5",2,1,"Const."
"14579","H5",2,1,"Dolph."
"14580","H5",2,1,"Const."
"14581","H5",2,1,"Dolph."
"14582","H5",2,1,"Const."
"14583","H5",2,1,"Dolph."
"14584","H5",2,1,"Const."
"14585","H5",2,1,"Ramb."
"14586","H5",2,1,"Const."
"14587","H5",2,1,"Dolph"
"14588","H5",2,1,"Orleance."
"14589","H5",2,1,"Ramb."
"14590","H5",2,1,"Const."
"14591","H5",2,1,"Orleance."
"14592","H5",2,1,"Const."
"14593","H5",2,1,"Orleance."
"14594","H5",2,1,"Const."
"14595","H5",2,1,"Orleance."
"14596","H5",2,1,"Const."
"14597","H5",2,1,"Orleance."
"14598","H5",2,1,"Const."
"14599","H5",2,1,"Orleance."
"14600","H5",2,1,"Const."
"14601","H5",2,1,"Orleance."
"14602","H5",2,1,"Const."
"14603","H5",2,1,"Orleance."
"14604","H5",2,1,"Const."
"14605","H5",2,1,"Orleance."
"14606","H5",2,1,"Const."
"14607","H5",2,1,"Orleance."
"14608","H5",2,1,"Const."
"14609","H5",2,1,"Orleance."
"14610","H5",2,1,"Mess."
"14611","H5",2,1,"Const."
"14612","H5",2,1,"Mess."
"14613","H5",2,1,"Const."
"14614","H5",2,1,"Orleance."
"14615","H5",2,1,"Const."
"14616","H5",2,1,"Orleance."
"14617","H5",2,1,"Ramb."
"14618","H5",2,1,"Orleance."
"14619","H5",2,1,"Const."
"14620","H5",2,1,"Orleance."
"14621","H5",2,1,"Const."
"14622","H5",2,1,"Orleance."
"14623","H5",3,1,"King."
"14624","H5",3,1,"Erping."
"14625","H5",3,1,"King."
"14626","H5",3,1,"Gloster."
"14627","H5",3,1,"Erping."
"14628","H5",3,1,"King."
"14629","H5",3,1,"Erping."
"14630","H5",3,1,"King."
"14631","H5",3,1,"Pist."
"14632","H5",3,1,"King."
"14633","H5",3,1,"Pist."
"14634","H5",3,1,"King."
"14635","H5",3,1,"Pist."
"14636","H5",3,1,"King."
"14637","H5",3,1,"Pist."
"14638","H5",3,1,"King."
"14639","H5",3,1,"Pist."
"14640","H5",3,1,"King."
"14641","H5",3,1,"Pist."
"14642","H5",3,1,"King."
"14643","H5",3,1,"Pist."
"14644","H5",3,1,"King."
"14645","H5",3,1,"Pist."
"14646","H5",3,1,"King."
"14647","H5",3,1,"Pist."
"14648","H5",3,1,"King."
"14649","H5",3,1,"Pist."
"14650","H5",3,1,"King."
"14651","H5",3,1,"Pist."
"14652","H5",3,1,"King."
"14653","H5",3,1,"Gower."
"14654","H5",3,1,"Flu."
"14655","H5",3,1,"Gower."
"14656","H5",3,1,"Flu."
"14657","H5",3,1,"Gow."
"14658","H5",3,1,"Flu."
"14659","H5",3,1,"King."
"14660","H5",3,1,"Court."
"14661","H5",3,1,"Bates."
"14662","H5",3,1,"Williams."
"14663","H5",3,1,"King."
"14664","H5",3,1,"Williams."
"14665","H5",3,1,"King."
"14666","H5",3,1,"Williams."
"14667","H5",3,1,"King."
"14668","H5",3,1,"Bates."
"14669","H5",3,1,"King."
"14670","H5",3,1,"Bates."
"14671","H5",3,1,"King."
"14672","H5",3,1,"Bates."
"14673","H5",3,1,"King."
"14674","H5",3,1,"Williams."
"14675","H5",3,1,"Bates."
"14676","H5",3,1,"Williams."
"14677","H5",3,1,"King."
"14678","H5",3,1,"Will."
"14679","H5",3,1,"Bates."
"14680","H5",3,1,"King."
"14681","H5",3,1,"Will."
"14682","H5",3,1,"King."
"14683","H5",3,1,"Will."
"14684","H5",3,1,"King."
"14685","H5",3,1,"Will."
"14686","H5",3,1,"King."
"14687","H5",3,1,"Will."
"14688","H5",3,1,"King."
"14689","H5",3,1,"Will."
"14690","H5",3,1,"King."
"14691","H5",3,1,"Will."
"14692","H5",3,1,"King."
"14693","H5",3,1,"Will."
"14694","H5",3,1,"King."
"14695","H5",3,1,"Will."
"14696","H5",3,1,"Bates."
"14697","H5",3,1,"King."
"14698","H5",3,1,"Erp."
"14699","H5",3,1,"King."
"14700","H5",3,1,"Erp."
"14701","H5",3,1,"King."
"14702","H5",3,1,"Glouc."
"14703","H5",3,1,"King."
"14704","H5",3,1,"Orleance."
"14705","H5",3,1,"Dolph."
"14706","H5",3,1,"Orleance."
"14707","H5",3,1,"Dolph."
"14708","H5",3,1,"Orleance."
"14709","H5",3,1,"Dolph."
"14710","H5",3,1,"Const."
"14711","H5",3,1,"Dolph."
"14712","H5",3,1,"Ram."
"14713","H5",3,1,"Messeng."
"14714","H5",3,1,"Const."
"14715","H5",3,1,"Grandpree."
"14716","H5",3,1,"Const."
"14717","H5",3,1,"Dolph."
"14718","H5",3,1,"Const."
"14719","H5",3,1,"Glouc."
"14720","H5",3,1,"Bedf."
"14721","H5",3,1,"West."
"14722","H5",3,1,"Exe."
"14723","H5",3,1,"Salisb."
"14724","H5",3,1,"Bedf."
"14725","H5",3,1,"Exe."
"14726","H5",3,1,"Bedf"
"14727","H5",3,1,"West."
"14728","H5",3,1,"King."
"14729","H5",3,1,"Sal."
"14730","H5",3,1,"King."
"14731","H5",3,1,"West."
"14732","H5",3,1,"King."
"14733","H5",3,1,"West."
"14734","H5",3,1,"King."
"14735","H5",3,1,"Mont."
"14736","H5",3,1,"King."
"14737","H5",3,1,"Mont."
"14738","H5",3,1,"King."
"14739","H5",3,1,"Mont."
"14740","H5",3,1,"King."
"14741","H5",3,1,"Yorke."
"14742","H5",3,1,"King."
"14743","H5",3,1,"Pist."
"14744","H5",3,1,"French."
"14745","H5",3,1,"Pist."
"14746","H5",3,1,"French."
"14747","H5",3,1,"Pist."
"14748","H5",3,1,"French."
"14749","H5",3,1,"Pist."
"14750","H5",3,1,"French."
"14751","H5",3,1,"Pist."
"14752","H5",3,1,"French."
"14753","H5",3,1,"Pist."
"14754","H5",3,1,"Boy."
"14755","H5",3,1,"French."
"14756","H5",3,1,"Boy."
"14757","H5",3,1,"Pist."
"14758","H5",3,1,"Boy."
"14759","H5",3,1,"Pist."
"14760","H5",3,1,"French."
"14761","H5",3,1,"Boy."
"14762","H5",3,1,"Pist."
"14763","H5",3,1,"French."
"14764","H5",3,1,"Pist."
"14765","H5",3,1,"Boy."
"14766","H5",3,1,"Pist."
"14767","H5",3,1,"Fren."
"14768","H5",3,1,"Boy."
"14769","H5",3,1,"Fre."
"14770","H5",3,1,"Pist."
"14771","H5",3,1,"Boy."
"14772","H5",3,1,"Pist."
"14773","H5",3,1,"Boy."
"14774","H5",3,1,"Con."
"14775","H5",3,1,"Orl."
"14776","H5",3,1,"Dol."
"14777","H5",3,1,"Con."
"14778","H5",3,1,"Dol."
"14779","H5",3,1,"Orl."
"14780","H5",3,1,"Bur."
"14781","H5",3,1,"Con."
"14782","H5",3,1,"Orl."
"14783","H5",3,1,"Bur."
"14784","H5",3,1,"King."
"14785","H5",3,1,"Exe."
"14786","H5",3,1,"King."
"14787","H5",3,1,"Exe."
"14788","H5",3,1,"King."
"14789","H5",4,1,"Flu."
"14790","H5",4,1,"Gow."
"14791","H5",4,1,"Flu."
"14792","H5",4,1,"Gow."
"14793","H5",4,1,"Flu."
"14794","H5",4,1,"Gower."
"14795","H5",4,1,"Flu."
"14796","H5",4,1,"Gow."
"14797","H5",4,1,"Flu."
"14798","H5",4,1,"Gow."
"14799","H5",4,1,"Flu."
"14800","H5",4,1,"Gow."
"14801","H5",4,1,"King."
"14802","H5",4,1,"Exe."
"14803","H5",4,1,"Glou."
"14804","H5",4,1,"King."
"14805","H5",4,1,"Her."
"14806","H5",4,1,"Kin."
"14807","H5",4,1,"Her."
"14808","H5",4,1,"Kin."
"14809","H5",4,1,"Her."
"14810","H5",4,1,"King."
"14811","H5",4,1,"Flu."
"14812","H5",4,1,"Kin."
"14813","H5",4,1,"Flu."
"14814","H5",4,1,"King."
"14815","H5",4,1,"Flu."
"14816","H5",4,1,"Kin."
"14817","H5",4,1,"Flu."
"14818","H5",4,1,"King."
"14819","H5",4,1,"Exe."
"14820","H5",4,1,"Kin."
"14821","H5",4,1,"Will."
"14822","H5",4,1,"Kin."
"14823","H5",4,1,"Wil."
"14824","H5",4,1,"Kin."
"14825","H5",4,1,"Flu."
"14826","H5",4,1,"King."
"14827","H5",4,1,"Flu."
"14828","H5",4,1,"King."
"14829","H5",4,1,"Wil."
"14830","H5",4,1,"King."
"14831","H5",4,1,"Will."
"14832","H5",4,1,"Flu."
"14833","H5",4,1,"King."
"14834","H5",4,1,"Will."
"14835","H5",4,1,"King."
"14836","H5",4,1,"Flu."
"14837","H5",4,1,"King."
"14838","H5",4,1,"Flu."
"14839","H5",4,1,"King."
"14840","H5",4,1,"Flu."
"14841","H5",4,1,"King."
"14842","H5",4,1,"Will."
"14843","H5",4,1,"Flu."
"14844","H5",4,1,"Will."
"14845","H5",4,1,"Flu."
"14846","H5",4,1,"Will."
"14847","H5",4,1,"Flu."
"14848","H5",4,1,"Gower."
"14849","H5",4,1,"Will."
"14850","H5",4,1,"Flu."
"14851","H5",4,1,"Will."
"14852","H5",4,1,"Flu."
"14853","H5",4,1,"Warw."
"14854","H5",4,1,"Flu."
"14855","H5",4,1,"King."
"14856","H5",4,1,"Flu."
"14857","H5",4,1,"Will."
"14858","H5",4,1,"Flu."
"14859","H5",4,1,"King."
"14860","H5",4,1,"Flu."
"14861","H5",4,1,"King."
"14862","H5",4,1,"Will."
"14863","H5",4,1,"King."
"14864","H5",4,1,"Will."
"14865","H5",4,1,"King."
"14866","H5",4,1,"Flu."
"14867","H5",4,1,"Will."
"14868","H5",4,1,"Flu."
"14869","H5",4,1,"King."
"14870","H5",4,1,"Herald."
"14871","H5",4,1,"King."
"14872","H5",4,1,"Exe."
"14873","H5",4,1,"King."
"14874","H5",4,1,"Exet."
"14875","H5",4,1,"King."
"14876","H5",4,1,"Flu."
"14877","H5",4,1,"King."
"14878","H5",4,1,"Flu."
"14879","H5",4,1,"King."
"14880","H5",5,1,"Gower."
"14881","H5",5,1,"Flu."
"14882","H5",5,1,"Gower."
"14883","H5",5,1,"Flu."
"14884","H5",5,1,"Pist."
"14885","H5",5,1,"Flu."
"14886","H5",5,1,"Pist."
"14887","H5",5,1,"Flu."
"14888","H5",5,1,"Pist."
"14889","H5",5,1,"Flu."
"14890","H5",5,1,"Gour."
"14891","H5",5,1,"Flu."
"14892","H5",5,1,"Pist."
"14893","H5",5,1,"Flu."
"14894","H5",5,1,"Pist."
"14895","H5",5,1,"Flu."
"14896","H5",5,1,"Pist."
"14897","H5",5,1,"Flu."
"14898","H5",5,1,"Pist."
"14899","H5",5,1,"Flu."
"14900","H5",5,1,"Pist."
"14901","H5",5,1,"Flu"
"14902","H5",5,1,"Pist."
"14903","H5",5,1,"Flu."
"14904","H5",5,1,"Pist."
"14905","H5",5,1,"Gow."
"14906","H5",5,1,"Pist."
"14907","H5",5,1,"King."
"14908","H5",5,1,"."
"14909","H5",5,1,"Quee."
"14910","H5",5,1,"Eng."
"14911","H5",5,1,"Quee."
"14912","H5",5,1,"Burg."
"14913","H5",5,1,"Eng."
"14914","H5",5,1,"Burg."
"14915","H5",5,1,"Eng."
"14916","H5",5,1,"France."
"14917","H5",5,1,"England."
"14918","H5",5,1,"Quee."
"14919","H5",5,1,"England."
"14920","H5",5,1,"Quee."
"14921","H5",5,1,"King."
"14922","H5",5,1,"Kath."
"14923","H5",5,1,"King."
"14924","H5",5,1,"Kath."
"14925","H5",5,1,"King."
"14926","H5",5,1,"Kath."
"14927","H5",5,1,"Lady."
"14928","H5",5,1,"King."
"14929","H5",5,1,"Kath."
"14930","H5",5,1,"King."
"14931","H5",5,1,"Lady."
"14932","H5",5,1,"King."
"14933","H5",5,1,"Kath."
"14934","H5",5,1,"King."
"14935","H5",5,1,"Kath."
"14936","H5",5,1,"King."
"14937","H5",5,1,"Kath."
"14938","H5",5,1,"King."
"14939","H5",5,1,"Kath."
"14940","H5",5,1,"King."
"14941","H5",5,1,"Kath."
"14942","H5",5,1,"King."
"14943","H5",5,1,"Kate."
"14944","H5",5,1,"King."
"14945","H5",5,1,"Kath."
"14946","H5",5,1,"King."
"14947","H5",5,1,"Kath."
"14948","H5",5,1,"King."
"14949","H5",5,1,"Kath."
"14950","H5",5,1,"King."
"14951","H5",5,1,"Kath."
"14952","H5",5,1,"King."
"14953","H5",5,1,"Kath."
"14954","H5",5,1,"King."
"14955","H5",5,1,"Lady."
"14956","H5",5,1,"King."
"14957","H5",5,1,"Lady."
"14958","H5",5,1,"King."
"14959","H5",5,1,"Lady."
"14960","H5",5,1,"King."
"14961","H5",5,1,"Burg."
"14962","H5",5,1,"King."
"14963","H5",5,1,"Burg."
"14964","H5",5,1,"King."
"14965","H5",5,1,"Burg."
"14966","H5",5,1,"King."
"14967","H5",5,1,"Burg."
"14968","H5",5,1,"King."
"14969","H5",5,1,"Burg."
"14970","H5",5,1,"King."
"14971","H5",5,1,"Burg."
"14972","H5",5,1,"King."
"14973","H5",5,1,"French King."
"14974","H5",5,1,"England."
"14975","H5",5,1,"France."
"14976","H5",5,1,"England."
"14977","H5",5,1,"France."
"14978","H5",5,1,"England."
"14979","H5",5,1,"West."
"14980","H5",5,1,"Exet."
"14981","H5",5,1,"France."
"14982","H5",5,1,"England."
"14983","H5",5,1,"France."
"14984","H5",5,1,"Lords."
"14985","H5",5,1,"King."
"14986","H5",5,1,"Quee."
"14987","H5",5,1,"All."
"14988","H5",5,1,"King."
"14989","1H6",1,1,"Bedford."
"14990","1H6",1,1,"Glost."
"14991","1H6",1,1,"Exe."
"14992","1H6",1,1,"Winch."
"14993","1H6",1,1,"Glost."
"14994","1H6",1,1,"Winch."
"14995","1H6",1,1,"Glost."
"14996","1H6",1,1,"Bed."
"14997","1H6",1,1,"Mess."
"14998","1H6",1,1,"Bedf."
"14999","1H6",1,1,"Glost."
"15000","1H6",1,1,"Exe."
"15001","1H6",1,1,"Mess."
"15002","1H6",1,1,"Exe."
"15003","1H6",1,1,"Bedf."
"15004","1H6",1,1,"Mess."
"15005","1H6",1,1,"Exe."
"15006","1H6",1,1,"Glost."
"15007","1H6",1,1,"Bed."
"15008","1H6",1,1,"Mes."
"15009","1H6",1,1,"Win."
"15010","1H6",1,1,"3. Mes."
"15011","1H6",1,1,"Bedf."
"15012","1H6",1,1,"3. Mess."
"15013","1H6",1,1,"Bedf."
"15014","1H6",1,1,"3. Mess."
"15015","1H6",1,1,"Exe."
"15016","1H6",1,1,"Bedf."
"15017","1H6",1,1,"Glost."
"15018","1H6",1,1,"Exe."
"15019","1H6",1,1,"Winch."
"15020","1H6",1,1,"Charles."
"15021","1H6",1,1,"Alan."
"15022","1H6",1,1,"Reigneir."
"15023","1H6",1,1,"Charles."
"15024","1H6",1,1,"Charles."
"15025","1H6",1,1,"Reigneir."
"15026","1H6",1,1,"Alanson."
"15027","1H6",1,1,"Charles."
"15028","1H6",1,1,"Reigneir."
"15029","1H6",1,1,"Alanson."
"15030","1H6",1,1,"Bastard."
"15031","1H6",1,1,"Dolph."
"15032","1H6",1,1,"Bast."
"15033","1H6",1,1,"Dolph."
"15034","1H6",1,1,"Reigneir."
"15035","1H6",1,1,"Puzel."
"15036","1H6",1,1,"Reigneir."
"15037","1H6",1,1,"Puzel."
"15038","1H6",1,1,"Dolph."
"15039","1H6",1,1,"Puzel."
"15040","1H6",1,1,"Dolph."
"15041","1H6",1,1,"Puzel."
